HEAD,FPGA,TDC_CHANNEL,ORBIT_CNT,BX_COUNTER,TDC_MEAS
1,0,22,228899,1299,12
1,0,99,228899,1294,12
1,0,100,228899,1297,25
1,0,24,228899,1305,10
1,0,139,228899,1307,0
1,0,25,228899,1303,7
1,0,97,228899,1297,22
1,0,98,228899,1303,29
1,0,101,228899,1307,12
1,0,4,228899,2876,11
1,0,95,228902,2234,4
1,1,85,228907,730,8
1,0,100,228908,1036,15
1,1,59,228910,2710,29
1,1,59,228910,2719,22
1,1,65,228932,1566,23
1,0,4,228934,754,13
1,0,9,228939,1708,29
1,1,54,228941,3204,20
1,0,4,228942,2726,26
1,1,32,228946,1668,29
1,1,122,228951,2531,17
1,0,66,228953,1520,23
1,1,92,228961,3278,18
1,1,112,228966,520,18
1,1,88,228968,755,14
1,0,111,228968,1337,12
1,1,44,228970,2768,20
1,1,80,228971,426,3
1,1,57,228973,2816,19
1,0,72,228975,2472,25
1,0,73,228979,2182,8
1,1,50,228980,443,7
1,0,8,228980,2332,4
1,1,64,228982,3419,21
1,1,117,228983,308,14
1,0,72,228983,833,26
1,0,72,228989,3420,28
1,0,72,228990,1156,24
1,0,72,228993,1414,11
1,0,72,228996,3102,7
1,0,72,228997,1197,11
1,0,15,228997,2131,5
1,0,81,228997,2129,10
1,0,79,228997,2132,10
1,0,16,228997,2136,28
1,0,78,228997,2141,12
1,0,18,228997,2138,24
1,0,80,228997,2136,11
1,0,13,228997,2142,22
1,1,99,228998,41,18
1,0,72,228998,2672,9
1,0,115,228999,686,7
1,1,12,228999,1720,23
1,0,72,229000,181,27
1,1,100,229000,2665,16
1,0,46,229005,1472,0
1,0,25,229006,1895,3
1,0,72,229007,2706,10
1,0,72,229010,1294,15
1,0,72,229011,3240,25
1,0,72,229019,51,11
1,0,72,229019,2824,16
1,0,31,229022,3335,3
1,1,62,229024,3092,14
1,0,72,229025,904,1
1,0,72,229026,783,22
1,0,64,229026,2605,27
1,0,64,229026,2614,27
1,0,72,229027,3465,11
1,1,36,229028,1720,5
1,1,59,229028,2734,4
1,1,41,229031,274,26
1,1,84,229031,274,2
1,1,39,229031,278,23
1,1,83,229031,276,12
1,1,139,229031,288,0
1,1,40,229031,278,12
1,1,81,229031,283,11
1,1,38,229031,286,3
1,1,82,229031,285,22
1,1,84,229031,285,23
1,0,118,229031,2979,16
1,1,100,229036,1450,23
1,1,108,229038,2754,9
1,1,9,229039,2968,28
1,0,86,229047,1863,12
1,1,13,229050,1976,20
1,1,36,229070,3105,25
1,1,16,229075,2378,25
1,1,28,229078,2388,23
1,1,22,229081,1949,28
1,1,56,229094,110,19
1,1,79,229097,2743,18
1,1,16,229099,2297,11
1,1,38,229101,1445,5
1,1,122,229103,2356,7
1,1,40,229110,647,27
1,1,8,229113,2878,22
1,0,77,229121,2097,23
1,1,30,229122,642,13
1,1,37,229123,2514,8
1,1,20,229123,3277,11
1,1,54,229124,933,27
1,1,28,229127,3285,27
1,1,16,229130,330,9
1,0,99,229131,1337,25
1,1,42,229137,1701,3
1,0,64,229146,2104,13
1,0,90,229147,2582,12
1,1,70,229150,920,17
1,1,63,229154,1644,29
1,0,4,229155,52,9
1,1,65,229156,1908,1
1,0,4,229156,1999,12
1,1,108,229157,2212,27
1,0,4,229157,2659,2
1,0,107,229157,2716,22
1,1,8,229162,257,5
1,1,31,229162,1429,23
1,1,128,229163,1417,28
1,1,12,229163,3244,17
1,0,112,229163,3314,10
1,0,8,229165,1988,5
1,0,125,229166,1558,8
1,0,103,229167,950,14
1,1,20,229168,69,10
1,1,39,229168,1696,9
1,1,42,229168,1701,10
1,1,128,229176,3336,4
1,1,20,229182,1544,2
1,0,25,229190,2918,2
1,1,36,229190,3314,13
1,1,128,229192,1049,3
1,0,100,229193,2644,21
1,0,105,229195,1738,25
1,1,117,229205,2550,17
1,1,24,229205,2779,6
1,1,24,229205,2785,9
1,1,40,229211,2203,18
1,1,104,229214,283,14
1,1,24,229229,730,23
1,1,52,229230,1392,0
1,1,62,229234,993,2
1,0,66,229238,433,18
1,1,91,229238,579,23
1,0,49,229238,2859,28
1,1,24,229240,1399,25
1,1,34,229241,1380,29
1,1,95,229242,2480,16
1,1,83,229243,3443,13
1,0,105,229248,1337,19
1,1,80,229252,1925,22
1,0,17,229254,36,1
1,0,8,229255,2301,1
1,1,120,229258,918,12
1,0,47,229261,2564,28
1,0,125,229264,2171,12
1,0,4,229275,1166,0
1,1,16,229275,3468,0
1,0,25,229280,1128,13
1,0,28,229280,1128,7
1,0,105,229280,1127,23
1,0,27,229280,1136,28
1,0,108,229280,1131,0
1,0,26,229280,1137,24
1,0,106,229280,1134,16
1,0,139,229280,1141,0
1,0,26,229280,1147,11
1,0,107,229280,1139,0
1,0,28,229281,1867,27
1,1,32,229286,2912,7
1,1,92,229287,3063,22
1,1,64,229289,897,0
1,0,128,229289,908,20
1,1,80,229297,3423,9
1,1,46,229299,1207,11
1,0,90,229301,1437,7
1,1,20,229304,2767,28
1,1,40,229307,178,3
1,0,72,229307,178,28
1,0,74,229307,177,12
1,0,75,229307,178,13
1,1,38,229307,177,9
1,0,63,229307,187,17
1,0,73,229307,185,29
1,1,1,229310,2102,20
1,0,4,229312,1766,19
1,1,4,229322,629,18
1,1,40,229327,1982,5
1,1,43,229336,1847,16
1,1,118,229336,1849,6
1,0,26,229336,1847,23
1,0,78,229336,1849,3
1,1,116,229336,1854,9
1,1,44,229336,1851,6
1,0,79,229336,1853,14
1,0,24,229336,1858,18
1,1,42,229336,1858,29
1,0,77,229336,1858,22
1,1,117,229336,1853,28
1,0,25,229336,1849,29
1,1,45,229336,1860,12
1,0,76,229336,1858,28
1,0,27,229336,1860,1
1,1,32,229336,3211,8
1,0,104,229338,2766,17
1,0,6,229338,2764,11
1,0,8,229338,2772,22
1,0,3,229338,2775,19
1,0,5,229338,2772,4
1,0,104,229348,401,18
1,0,100,229350,995,23
1,1,62,229359,3446,22
1,1,66,229363,2062,8
1,1,105,229368,2571,5
1,1,52,229385,2342,0
1,1,36,229386,473,6
1,1,39,229393,3199,20
1,0,93,229394,314,25
1,1,52,229394,3194,26
1,1,38,229399,2124,10
1,0,99,229407,255,29
1,0,99,229407,266,26
1,1,118,229407,1492,0
1,0,8,229408,1118,23
1,1,56,229410,3442,20
1,0,8,229413,2873,28
1,1,12,229414,1578,22
1,0,17,229416,2122,11
1,1,7,229417,722,9
1,1,24,229424,956,20
1,0,17,229428,3192,11
1,0,127,229430,2252,3
1,0,86,229432,1660,22
1,1,8,229433,2632,27
1,0,4,229436,2639,11
1,1,29,229437,1565,18
1,1,66,229437,1565,13
1,1,32,229437,1568,2
1,1,31,229437,1572,18
1,1,68,229437,1571,15
1,1,30,229437,1577,17
1,0,51,229439,1277,18
1,0,120,229439,1277,27
1,0,121,229439,1276,16
1,0,119,229439,1286,22
1,0,50,229439,1288,3
1,0,122,229439,1284,9
1,1,45,229441,2297,3
1,1,45,229441,2319,5
1,1,69,229443,653,26
1,0,74,229443,2344,18
1,0,74,229443,2356,18
1,1,12,229445,2201,10
1,1,81,229450,1003,11
1,1,50,229450,2015,14
1,1,16,229456,738,14
1,1,36,229468,834,21
1,1,4,229469,2401,22
1,1,4,229470,2025,22
1,1,4,229470,2032,3
1,0,99,229471,2458,28
1,1,62,229474,1978,15
1,0,127,229475,304,14
1,1,36,229477,3522,25
1,1,107,229478,1402,22
1,0,90,229481,507,16
1,0,115,229483,3063,27
1,0,84,229484,2716,16
1,0,74,229491,2394,22
1,1,16,229494,2515,9
1,0,77,229495,26,15
1,0,8,229496,128,15
1,0,111,229498,688,16
1,1,54,229500,3104,3
1,1,24,229503,1757,20
1,0,123,229505,1081,16
1,0,125,229505,1083,5
1,0,33,229505,1088,22
1,0,124,229505,1085,11
1,0,32,229505,1091,21
1,0,126,229505,1093,19
1,0,35,229505,1091,8
1,1,24,229505,2060,15
1,0,27,229510,3368,5
1,1,46,229519,3461,16
1,0,125,229520,2068,7
1,0,127,229520,2068,10
1,0,127,229520,2080,16
1,1,56,229528,3420,23
1,0,81,229535,700,29
1,0,81,229535,713,20
1,1,65,229536,1949,24
1,1,66,229536,1949,10
1,1,24,229536,3237,6
1,1,34,229539,1253,24
1,1,40,229541,1053,4
1,1,44,229548,3027,27
1,1,35,229549,2523,4
1,1,36,229550,3212,24
1,1,18,229557,426,6
1,0,99,229563,2068,3
1,0,99,229563,2076,5
1,1,49,229566,890,4
1,1,44,229568,282,16
1,1,110,229574,3200,0
1,1,39,229577,2820,14
1,1,37,229577,2824,27
1,1,52,229578,2594,0
1,0,4,229583,678,21
1,1,37,229584,1396,13
1,1,44,229588,507,24
1,1,44,229588,514,1
1,0,109,229593,2726,21
1,0,81,229593,2949,21
1,1,52,229595,1119,29
1,1,16,229599,3137,2
1,1,24,229607,2155,11
1,0,111,229608,1586,28
1,1,76,229613,1343,15
1,1,52,229614,1821,14
1,0,93,229614,2398,0
1,0,93,229614,2404,10
1,1,67,229615,659,14
1,0,105,229616,3148,22
1,0,86,229621,2065,15
1,1,52,229624,3093,29
1,1,36,229630,3539,29
1,0,78,229635,851,7
1,1,117,229639,2994,7
1,1,48,229640,2369,0
1,0,76,229644,1330,9
1,1,64,229646,858,28
1,1,84,229653,2420,4
1,1,52,229663,87,0
1,1,56,229664,2492,10
1,0,96,229665,965,29
1,1,38,229665,2450,22
1,1,16,229667,2188,3
1,1,98,229670,2308,6
1,0,17,229673,165,27
1,0,103,229673,164,8
1,0,18,229673,166,15
1,0,101,229673,169,29
1,0,106,229673,171,12
1,0,20,229673,172,11
1,0,103,229673,173,1
1,0,139,229673,180,0
1,0,19,229673,178,21
1,0,104,229673,177,9
1,0,20,229673,180,2
1,1,16,229676,190,28
1,0,16,229677,2530,8
1,1,30,229680,1624,15
1,1,128,229681,1351,0
1,1,18,229686,1827,18
1,0,8,229690,346,7
1,0,41,229692,737,2
1,0,117,229709,302,6
1,1,8,229711,3507,14
1,1,41,229712,371,29
1,0,105,229713,894,2
1,0,105,229713,899,9
1,1,74,229713,935,23
1,1,58,229716,734,10
1,0,124,229717,1561,19
1,0,124,229717,1570,10
1,1,76,229725,166,7
1,0,4,229726,2101,5
1,1,11,229734,770,6
1,1,119,229735,1619,26
1,1,36,229737,1432,26
1,1,32,229739,2422,26
1,0,4,229739,3470,20
1,1,27,229743,2407,25
1,1,92,229743,3294,12
1,1,125,229745,609,18
1,1,1,229746,2818,8
1,1,64,229748,1937,2
1,0,121,229748,2469,4
1,1,44,229748,2504,19
1,1,15,229753,2617,23
1,1,4,229754,601,0
1,1,93,229754,1149,6
1,0,80,229761,701,10
1,0,84,229765,2173,2
1,0,98,229767,587,19
1,1,88,229769,3437,29
1,1,6,229773,2254,8
1,1,44,229775,532,17
1,0,3,229776,93,22
1,1,10,229787,2233,14
1,1,17,229791,1836,25
1,1,17,229791,1846,5
1,1,52,229801,3382,16
1,1,117,229804,825,25
1,0,31,229810,438,13
1,1,22,229811,1410,0
1,1,74,229811,2964,24
1,1,26,229814,1027,0
1,1,36,229820,2864,23
1,1,66,229825,1615,16
1,1,10,229825,2877,7
1,1,7,229825,2879,19
1,1,10,229825,2897,14
1,0,4,229829,1034,25
1,1,29,229829,2936,22
1,0,111,229834,2947,13
1,0,8,229836,2028,13
1,1,126,229837,773,7
1,1,41,229841,2081,10
1,1,52,229842,3367,23
1,0,71,229858,1082,7
1,1,4,229860,832,28
1,1,40,229861,2198,16
1,0,120,229868,2769,2
1,1,64,229868,3105,18
1,1,92,229874,2333,25
1,0,110,229877,2102,14
1,0,63,229880,2131,14
1,1,10,229881,2696,12
1,1,44,229884,3101,17
1,1,96,229888,1752,25
1,1,24,229890,1666,28
1,0,8,229895,1729,22
1,1,5,229902,866,27
1,1,84,229905,2887,25
1,1,37,229906,1183,17
1,0,81,229907,2118,22
1,0,86,229915,300,19
1,1,4,229918,2047,25
1,1,50,229922,1813,15
1,1,41,229926,418,12
1,1,56,229930,1926,11
1,1,62,229930,3103,24
1,1,76,229931,292,28
1,0,91,229931,946,2
1,1,32,229935,3170,11
1,0,111,229940,968,21
1,1,44,229946,2488,23
1,1,87,229949,1564,29
1,1,2,229955,1249,28
1,1,38,229956,3052,0
1,1,125,229957,1937,11
1,1,4,229960,2108,20
1,0,4,229962,1487,20
1,1,27,229966,3446,8
1,0,111,229967,2586,15
1,1,80,229973,620,29
1,0,27,229975,804,2
1,0,86,229975,2897,21
1,1,34,229978,1981,16
1,1,16,229981,224,28
1,0,46,229981,2516,22
1,0,84,229982,2039,17
1,1,32,229986,2332,28
1,1,34,229993,1142,0
1,1,22,229993,3371,20
1,1,22,229993,3377,21
1,1,69,229995,1229,13
1,1,79,229997,3314,10
1,1,61,230003,330,3
1,0,107,230006,893,19
1,0,98,230008,2605,22
1,1,52,230012,1245,20
1,1,52,230015,2795,21
1,1,52,230015,2803,17
1,0,28,230016,1258,17
1,0,86,230021,2411,11
1,1,97,230024,1553,4
1,1,63,230024,1560,17
1,1,64,230024,1563,1
1,1,92,230024,2387,16
1,1,38,230027,3415,25
1,0,66,230029,1685,18
1,1,12,230038,56,24
1,1,29,230048,3148,12
1,0,2,230050,1973,12
1,1,95,230056,3060,24
1,1,126,230057,2002,29
1,1,47,230057,2007,7
1,1,128,230057,2012,14
1,1,45,230057,2013,29
1,1,127,230057,2017,11
1,1,91,230057,2674,22
1,1,15,230059,120,15
1,0,90,230059,497,18
1,0,98,230061,2111,11
1,1,87,230062,2359,6
1,1,18,230067,2197,17
1,1,41,230070,458,8
1,1,6,230081,2063,1
1,1,19,230083,1574,29
1,1,32,230086,683,18
1,0,27,230098,2937,29
1,1,8,230098,3468,20
1,1,99,230104,783,19
1,0,115,230114,1401,20
1,0,16,230114,1406,29
1,0,114,230114,1406,29
1,0,17,230114,1404,29
1,0,117,230114,1405,18
1,0,110,230114,1413,22
1,0,18,230114,1408,20
1,0,15,230114,1410,3
1,1,6,230121,1882,28
1,1,16,230124,3263,28
1,1,100,230125,2823,11
1,1,91,230129,2344,16
1,1,110,230132,778,6
1,1,66,230134,2619,25
1,1,66,230134,2632,13
1,0,69,230137,39,21
1,0,86,230138,1286,9
1,1,47,230139,676,22
1,1,85,230142,1714,28
1,1,82,230146,1942,5
1,1,82,230146,1953,15
1,1,22,230146,3182,5
1,0,74,230152,2329,4
1,1,85,230157,2641,5
1,1,62,230157,2642,27
1,0,58,230157,2643,6
1,0,93,230157,2641,20
1,0,57,230157,2644,1
1,1,86,230157,2643,0
1,0,94,230157,2643,26
1,1,139,230157,2649,0
1,1,61,230157,2643,21
1,1,87,230157,2647,16
1,0,139,230157,2648,0
1,1,63,230157,2646,8
1,0,59,230157,2645,24
1,0,96,230157,2644,13
1,0,60,230157,2646,16
1,1,88,230157,2645,20
1,0,95,230157,2646,12
1,1,64,230157,2647,4
1,1,16,230159,2677,0
1,1,29,230165,2742,4
1,1,55,230173,2335,17
1,0,49,230181,1400,13
1,1,125,230181,1715,16
1,1,17,230183,2633,18
1,1,24,230192,1319,17
1,1,84,230193,156,16
1,0,125,230194,362,22
1,1,12,230200,2250,11
1,0,102,230201,1684,16
1,1,78,230201,2941,15
1,0,88,230202,415,7
1,1,32,230207,557,28
1,1,87,230207,558,4
1,1,30,230207,561,1
1,1,88,230207,561,14
1,1,27,230207,567,14
1,1,89,230207,568,12
1,1,139,230207,572,0
1,1,29,230207,570,19
1,1,86,230207,570,0
1,0,86,230210,1151,5
1,0,31,230212,642,21
1,1,105,230219,1680,11
1,1,62,230220,2557,16
1,1,117,230225,2283,8
1,1,35,230225,3375,29
1,1,24,230229,2975,27
1,1,64,230243,2773,4
1,1,52,230244,2716,22
1,1,41,230247,3421,19
1,0,74,230249,693,1
1,0,83,230252,2896,25
1,0,86,230255,252,6
1,0,125,230261,438,9
1,1,16,230266,1348,11
1,0,8,230267,2609,24
1,1,117,230269,472,6
1,0,10,230269,2676,9
1,0,66,230269,2685,4
1,0,65,230269,2688,0
1,1,92,230272,2065,18
1,1,12,230272,3466,17
1,0,4,230273,806,28
1,1,28,230278,1999,7
1,1,105,230278,2099,24
1,1,95,230280,1970,26
1,0,105,230280,3464,19
1,0,100,230282,2348,10
1,0,46,230283,323,14
1,1,13,230286,865,6
1,1,4,230286,2372,9
1,1,63,230287,2796,13
1,1,4,230288,752,21
1,1,52,230289,335,9
1,1,22,230292,1773,3
1,1,56,230294,445,22
1,1,66,230294,3171,8
1,1,93,230301,679,2
1,0,47,230301,714,8
1,0,94,230301,804,7
1,1,24,230303,257,12
1,1,128,230304,3436,19
1,1,4,230304,3439,17
1,1,6,230304,3444,6
1,1,7,230304,3449,19
1,1,5,230304,3446,6
1,1,7,230304,3455,8
1,1,3,230304,3450,23
1,0,95,230306,2419,24
1,1,64,230312,343,19
1,0,57,230312,1374,7
1,0,98,230315,3158,19
1,1,36,230317,2157,26
1,0,96,230322,322,4
1,1,16,230326,2323,29
1,1,16,230326,2334,24
1,1,16,230327,2783,25
1,1,128,230329,1569,5
1,0,31,230334,3517,9
1,0,77,230336,1599,5
1,1,18,230336,2078,19
1,1,39,230339,782,16
1,1,82,230339,783,6
1,1,46,230339,784,8
1,1,42,230339,783,24
1,1,84,230339,784,29
1,1,44,230339,783,4
1,1,77,230339,789,1
1,1,37,230339,783,10
1,1,79,230339,786,21
1,1,48,230339,795,14
1,1,16,230340,1031,5
1,0,68,230341,1807,27
1,1,22,230346,2108,18
1,1,6,230351,3401,17
1,1,10,230360,3376,27
1,1,84,230361,248,10
1,1,52,230362,2679,26
1,1,48,230362,2973,9
1,0,90,230363,3202,14
1,0,65,230363,3438,2
1,1,117,230366,11,15
1,1,84,230366,1041,6
1,1,64,230373,2863,25
1,1,42,230378,1301,20
1,1,22,230378,1535,15
1,0,116,230379,532,19
1,0,4,230381,1124,2
1,1,108,230381,2204,28
1,1,52,230382,703,10
1,1,94,230383,1711,0
1,1,67,230385,2282,3
1,1,32,230386,258,2
1,1,50,230391,2163,25
1,0,54,230392,620,16
1,1,92,230397,683,8
1,1,92,230400,3103,27
1,1,8,230403,1576,29
1,0,104,230406,1082,15
1,1,68,230408,1008,23
1,0,86,230414,1261,21
1,1,56,230414,2620,7
1,1,41,230415,2668,2
1,1,12,230419,3195,9
1,0,86,230424,2394,23
1,1,53,230432,537,25
1,1,16,230438,2341,1
1,1,80,230446,1078,12
1,0,21,230456,728,18
1,0,71,230458,321,4
1,1,14,230463,1073,10
1,1,70,230465,1189,0
1,1,92,230470,207,0
1,1,68,230473,1604,1
1,1,100,230474,413,8
1,1,128,230475,1044,0
1,1,39,230481,2941,8
1,1,42,230483,1080,8
1,1,44,230483,2311,25
1,1,4,230492,2999,22
1,1,88,230492,3115,2
1,0,24,230496,149,13
1,0,86,230499,1062,5
1,1,92,230499,1440,18
1,1,52,230502,2284,4
1,1,104,230504,284,28
1,1,24,230504,2298,17
1,0,20,230507,2020,19
1,1,20,230509,1757,6
1,1,44,230514,2360,8
1,1,62,230522,1112,19
1,1,108,230522,2411,22
1,0,87,230530,912,8
1,0,33,230531,2828,13
1,0,33,230531,2835,19
1,1,84,230533,1651,4
1,0,86,230540,1452,0
1,1,95,230540,2400,11
1,0,17,230548,3425,7
1,1,111,230556,2847,13
1,0,57,230560,1346,8
1,1,117,230561,1722,13
1,1,122,230562,3252,13
1,1,123,230563,1876,22
1,0,17,230567,1848,23
1,0,103,230568,2678,0
1,1,118,230573,3510,10
1,1,104,230574,380,23
1,1,28,230578,192,3
1,1,105,230578,3392,0
1,1,4,230579,1918,12
1,1,24,230580,3319,14
1,0,59,230586,1779,9
1,1,26,230586,1835,28
1,1,120,230587,2825,5
1,0,35,230589,1467,1
1,1,16,230589,1568,24
1,1,104,230596,759,12
1,0,46,230598,508,2
1,0,96,230605,665,18
1,1,6,230608,2922,16
1,1,6,230608,2933,15
1,0,4,230610,751,0
1,1,117,230612,440,13
1,1,92,230614,515,6
1,0,81,230622,2077,2
1,1,12,230623,1815,8
1,1,24,230628,195,23
1,0,62,230631,1754,14
1,1,104,230634,646,14
1,1,16,230634,1902,6
1,1,10,230634,2026,7
1,1,65,230642,1743,2
1,1,73,230642,2785,14
1,1,18,230642,2784,4
1,1,76,230642,2787,4
1,1,17,230642,2784,14
1,1,74,230642,2788,27
1,1,16,230642,2790,5
1,1,75,230642,2790,12
1,1,19,230642,2796,12
1,1,112,230643,273,28
1,1,54,230644,517,24
1,1,36,230648,191,29
1,1,4,230648,1496,17
1,1,76,230650,2559,26
1,0,35,230652,235,24
1,1,109,230654,2091,5
1,1,31,230654,2092,26
1,0,127,230654,2099,22
1,1,32,230654,2091,18
1,1,110,230654,2091,2
1,1,107,230654,2103,19
1,1,139,230654,2105,0
1,1,33,230654,2100,23
1,1,112,230654,2100,27
1,1,34,230654,2102,16
1,0,18,230657,285,15
1,1,128,230658,2642,4
1,1,65,230659,393,16
1,1,100,230664,3175,18
1,1,110,230666,3345,6
1,1,79,230668,1571,2
1,0,74,230671,309,6
1,1,34,230676,435,8
1,1,24,230677,2430,9
1,1,38,230680,132,23
1,0,45,230680,134,19
1,1,98,230680,133,17
1,1,37,230680,134,9
1,0,46,230680,132,21
1,1,97,230680,137,1
1,0,85,230680,134,25
1,0,43,230680,144,9
1,0,83,230680,141,19
1,1,99,230680,143,3
1,0,86,230680,137,12
1,1,139,230680,147,0
1,1,35,230680,145,1
1,1,40,230680,145,7
1,1,100,230680,145,24
1,0,84,230680,138,21
1,0,85,230680,141,4
1,0,85,230680,156,29
1,1,36,230682,684,18
1,0,119,230687,2319,2
1,0,23,230687,2319,5
1,0,120,230687,2319,8
1,0,21,230687,2319,21
1,0,118,230687,2331,28
1,0,26,230687,2324,25
1,0,139,230687,2333,0
1,0,117,230687,2331,7
1,0,28,230687,2331,4
1,0,119,230687,2335,25
1,0,120,230688,3284,14
1,0,96,230692,1743,3
1,0,66,230696,1256,27
1,0,107,230697,1749,6
1,1,4,230700,1061,19
1,0,8,230704,1411,17
1,0,59,230705,2493,15
1,0,68,230713,898,16
1,0,13,230723,1083,18
1,0,15,230723,1086,4
1,0,66,230723,1092,1
1,0,18,230723,1091,14
1,0,20,230723,1095,26
1,0,16,230723,1095,18
1,1,4,230724,225,18
1,0,62,230730,3559,10
1,0,63,230730,3556,24
1,0,64,230730,3561,27
1,0,61,230731,0,19
1,0,63,230730,3562,1
1,0,98,230732,2349,10
1,1,64,230733,1350,7
1,1,41,230736,1284,22
1,1,79,230744,247,20
1,1,81,230744,248,13
1,1,2,230750,3158,21
1,1,77,230758,2424,25
1,0,86,230759,1921,21
1,1,90,230762,2363,18
1,0,41,230763,1435,27
1,0,78,230766,2498,29
1,0,84,230774,2529,18
1,0,84,230774,2534,15
1,1,2,230777,929,11
1,1,81,230779,2285,20
1,1,88,230780,1045,21
1,1,4,230784,2779,22
1,1,6,230792,583,7
1,1,60,230797,3363,22
1,1,63,230801,2732,3
1,1,84,230803,350,13
1,1,51,230811,3400,15
1,1,20,230813,2436,20
1,0,23,230816,2972,28
1,0,104,230816,2976,3
1,0,109,230816,2973,10
1,0,106,230816,2974,0
1,0,117,230816,2977,3
1,0,32,230816,2983,18
1,0,113,230816,2978,19
1,0,27,230816,2984,24
1,0,117,230816,2981,4
1,0,21,230816,2986,9
1,0,100,230816,2986,3
1,0,28,230816,2985,27
1,0,25,230816,2985,26
1,0,26,230816,2985,22
1,1,92,230820,2798,7
1,1,12,230821,1268,26
1,1,68,230827,2792,22
1,1,24,230829,1445,20
1,1,2,230836,773,13
1,1,128,230839,342,13
1,1,54,230839,999,28
1,0,18,230841,119,28
1,0,96,230842,2608,2
1,1,8,230844,649,16
1,1,67,230854,2308,20
1,1,69,230854,2320,20
1,1,38,230857,1208,29
1,0,91,230858,1580,20
1,1,38,230860,846,26
1,1,52,230861,374,26
1,1,117,230861,1942,23
1,1,27,230862,964,14
1,1,46,230863,745,28
1,0,4,230866,2251,20
1,0,98,230869,3101,15
1,1,121,230871,2581,3
1,1,29,230876,2142,29
1,1,56,230876,3207,14
1,1,92,230881,3354,26
1,1,22,230888,888,13
1,1,24,230895,1456,24
1,1,96,230899,3502,20
1,1,7,230901,1417,9
1,1,68,230904,2929,11
1,1,117,230906,925,14
1,0,90,230910,3105,20
1,1,36,230911,2179,5
1,1,15,230915,529,12
1,0,35,230916,3476,6
1,1,52,230920,2844,11
1,1,60,230921,719,7
1,1,76,230921,3221,7
1,0,66,230923,2152,5
1,0,88,230924,964,16
1,1,107,230926,2507,25
1,1,14,230926,2507,2
1,1,105,230926,2508,20
1,1,16,230926,2511,14
1,1,139,230926,2521,0
1,1,108,230926,2510,9
1,1,110,230926,2519,18
1,1,11,230926,2515,4
1,1,13,230926,2519,21
1,1,92,230927,2422,3
1,1,107,230928,1840,27
1,1,92,230929,1953,9
1,0,46,230931,1556,16
1,0,35,230932,1875,28
1,1,50,230933,1035,29
1,1,115,230934,104,6
1,1,65,230934,329,27
1,0,59,230936,1712,5
1,1,82,230936,1714,29
1,0,81,230936,1712,23
1,1,81,230936,1714,24
1,0,82,230936,1712,8
1,0,60,230936,1718,18
1,1,33,230936,1714,19
1,0,57,230936,1723,14
1,1,79,230936,1722,28
1,1,34,230936,1715,4
1,0,62,230936,1722,7
1,1,80,230936,1723,8
1,0,79,230936,1724,25
1,1,36,230936,1719,23
1,0,80,230936,1725,12
1,1,35,230936,1726,7
1,0,8,230939,3434,16
1,0,46,230941,1309,27
1,1,25,230945,1373,27
1,0,46,230945,2492,1
1,0,46,230955,1823,25
1,1,117,230955,2302,9
1,0,46,230955,2428,10
1,0,46,230956,2683,29
1,0,46,230957,1589,24
1,0,46,230958,1766,27
1,0,46,230959,152,22
1,0,46,230959,1044,15
1,0,46,230959,2001,7
1,0,46,230964,775,14
1,0,46,230964,3213,12
1,0,46,230965,1415,15
1,1,115,230966,1299,12
1,0,46,230966,2381,19
1,1,54,230966,3393,14
1,0,46,230967,1940,9
1,0,127,230967,1954,28
1,1,24,230967,2736,10
1,0,46,230967,2738,4
1,0,77,230967,3089,13
1,0,46,230968,2055,16
1,1,128,230978,160,17
1,1,4,230981,1047,6
1,1,24,230982,1705,12
1,1,4,230982,2890,0
1,0,17,230983,1336,24
1,1,66,230983,2814,6
1,0,90,230984,3260,24
1,1,105,230990,2230,15
1,0,92,230996,1914,29
1,1,56,231008,1078,13
1,0,4,231010,1040,21
1,1,82,231012,2357,12
1,0,85,231012,3514,23
1,1,117,231043,1798,14
1,1,26,231043,2235,3
1,0,84,231044,1688,6
1,1,56,231045,876,14
1,1,127,231051,2984,22
1,1,122,231051,3408,23
1,1,87,231052,631,29
1,1,39,231054,1373,16
1,1,96,231055,2273,23
1,1,108,231057,1247,0
1,0,66,231062,404,21
1,1,12,231067,634,2
1,1,12,231073,1909,22
1,1,51,231074,599,6
1,0,21,231074,1257,9
1,0,21,231074,1265,7
1,1,59,231076,186,29
1,1,60,231083,531,0
1,1,92,231089,163,12
1,0,25,231092,2195,6
1,0,24,231092,2197,11
1,0,98,231092,2196,14
1,0,97,231092,2201,16
1,0,23,231092,2203,19
1,0,26,231092,2206,28
1,0,95,231092,2207,0
1,0,139,231092,2209,0
1,0,100,231092,2204,4
1,1,8,231094,816,7
1,1,51,231095,3335,16
1,0,4,231097,417,4
1,1,69,231097,1298,3
1,1,26,231101,2405,0
1,1,96,231108,443,29
1,1,16,231108,2867,1
1,1,56,231109,1099,5
1,1,46,231109,1895,12
1,1,128,231112,1272,5
1,0,84,231116,2263,0
1,0,107,231118,2777,8
1,1,65,231122,1296,11
1,0,4,231122,1702,28
1,0,17,231122,2578,6
1,0,93,231123,760,24
1,1,65,231135,1285,2
1,1,66,231135,1286,20
1,1,31,231140,2568,9
1,1,18,231147,3149,13
1,0,68,231150,2061,1
1,0,75,231150,2256,18
1,1,96,231152,2911,22
