HEAD,FPGA,TDC_CHANNEL,ORBIT_CNT,BX_COUNTER,TDC_MEAS
1,1,18,1289790089,543,0
1,1,139,1289790089,547,0
1,1,19,1289790089,542,1
1,1,17,1289790089,545,23
1,1,20,1289790097,2524,5
1,1,7,1289790119,204,0
1,1,15,1289790152,1985,13
1,1,58,1289790178,1587,18
1,1,58,1289790178,1599,17
1,1,21,1289790185,3388,23
1,1,23,1289790185,3394,19
1,1,80,1289790188,682,19
1,1,57,1289790231,1704,7
1,1,58,1289790231,1702,25
1,1,41,1289790235,237,14
1,1,41,1289790235,250,20
1,1,46,1289790238,518,18
1,1,57,1289790266,606,17
1,1,9,1289790280,3142,24
1,1,50,1289790347,899,2
1,1,30,1289790351,1668,2
1,1,28,1289790351,1675,15
1,1,31,1289790351,1676,18
1,1,139,1289790351,1682,0
1,1,29,1289790351,1680,14
1,1,31,1289790356,827,6
1,1,32,1289790356,828,12
1,1,139,1289790356,836,0
1,1,33,1289790356,834,12
1,1,34,1289790356,833,5
1,1,41,1289790363,1108,9
1,1,43,1289790363,1111,9
1,1,27,1289790363,2155,27
1,1,28,1289790363,2162,8
1,1,30,1289790363,2163,14
1,1,139,1289790363,2171,0
1,1,29,1289790363,2169,3
1,1,29,1289790363,2176,21
1,1,41,1289790371,3542,5
1,1,3,1289790373,3432,15
1,1,62,1289790376,863,17
1,1,20,1289790387,39,11
1,1,29,1289790404,2429,24
1,1,48,1289790422,1714,13
1,1,63,1289790440,753,20
1,1,65,1289790440,760,8
1,1,13,1289790444,3533,7
1,1,19,1289790453,2870,3
1,1,139,1289790453,2882,0
1,1,20,1289790453,2878,20
1,1,18,1289790453,2880,5
1,1,21,1289790453,2877,29
1,1,72,1289790470,2722,0
1,1,22,1289790474,1314,20
1,1,20,1289790474,1321,26
1,1,23,1289790474,1319,25
1,1,139,1289790474,1330,0
1,1,25,1289790474,1328,5
1,1,75,1289790477,1807,6
1,1,76,1289790477,1804,18
1,1,139,1289790477,1818,0
1,1,77,1289790477,1810,1
1,1,78,1289790477,1816,22
1,1,47,1289790479,3461,11
1,1,47,1289790479,3468,7
1,1,4,1289790484,214,7
1,1,58,1289790490,1979,12
1,1,77,1289790502,1784,16
1,1,79,1289790502,1785,18
1,1,75,1289790502,1785,23
1,1,55,1289790513,2315,9
1,1,37,1289790530,3384,22
1,1,38,1289790530,3388,3
1,1,36,1289790530,3390,26
1,1,139,1289790530,3399,0
1,1,35,1289790530,3397,22
1,1,2,1289790578,3121,13
1,1,139,1289790578,3125,0
1,1,3,1289790578,3117,21
1,1,4,1289790578,3120,7
1,1,1,1289790578,3123,15
1,1,25,1289790596,1466,11
1,1,16,1289790629,890,19
1,1,19,1289790629,893,14
1,1,139,1289790629,896,0
1,1,5,1289790629,897,5
1,1,18,1289790629,894,17
1,1,21,1289790629,891,4
1,1,2,1289790629,898,11
1,1,3,1289790629,898,4
1,1,44,1289790641,947,7
1,1,32,1289790643,3463,18
1,1,68,1289790665,572,23
1,1,65,1289790665,579,6
1,1,70,1289790665,585,5
1,1,66,1289790684,2390,23
1,1,60,1289790694,3382,1
1,1,17,1289790697,2640,6
1,1,8,1289790700,257,20
1,1,7,1289790700,260,15
1,1,1,1289790700,268,28
1,1,8,1289790700,264,11
1,1,139,1289790700,274,0
1,1,9,1289790700,267,20
1,1,10,1289790700,272,10
1,1,14,1289790726,1753,18
1,1,13,1289790726,1753,21
1,1,16,1289790726,1757,6
1,1,139,1289790726,1768,0
1,1,15,1289790726,1766,25
1,1,48,1289790730,930,17
1,1,1,1289790762,1899,17
1,1,5,1289790763,2352,8
1,1,29,1289790791,3404,16
1,1,27,1289790791,3408,29
1,1,28,1289790791,3410,10
1,1,139,1289790791,3419,0
1,1,26,1289790791,3417,12
1,1,10,1289790793,666,6
1,1,23,1289790818,3400,25
1,1,21,1289790818,3402,22
1,1,26,1289790818,3403,4
1,1,139,1289790818,3409,0
1,1,28,1289790818,3407,17
1,1,70,1289790825,282,8
1,1,71,1289790825,285,18
1,1,72,1289790825,293,29
1,1,139,1289790825,295,0
1,1,69,1289790825,291,10
1,1,71,1289790825,293,27
1,1,15,1289790862,446,11
1,1,16,1289790862,446,17
1,1,17,1289790862,451,19
1,1,139,1289790862,460,0
1,1,14,1289790862,458,14
1,1,53,1289790870,3061,19
1,1,53,1289790870,3072,20
1,1,10,1289790878,2902,25
1,1,8,1289790886,2937,3
1,1,17,1289790900,2069,27
1,1,139,1289790900,2076,0
1,1,20,1289790900,2070,11
1,1,18,1289790900,2074,5
1,1,19,1289790900,2073,29
1,1,15,1289790908,1308,26
1,1,31,1289790909,1029,19
1,1,60,1289790951,3239,22
1,1,62,1289790951,3239,10
1,1,61,1289790951,3243,9
1,1,139,1289790951,3251,0
1,1,63,1289790951,3249,16
1,1,17,1289790952,1437,21
1,1,24,1289790958,1250,27
1,1,24,1289790958,1265,15
1,1,32,1289790995,1440,25
1,1,4,1289791009,1772,6
1,1,1,1289791009,1771,16
1,1,139,1289791009,1783,0
1,1,2,1289791009,1781,25
1,1,3,1289791009,1780,27
1,1,77,1289791018,2963,1
1,1,68,1289791047,2685,4
1,1,67,1289791047,2689,6
1,1,66,1289791047,2694,19
1,1,76,1289791051,1154,20
1,1,78,1289791051,1154,21
1,1,74,1289791064,2329,20
1,1,73,1289791064,2329,22
1,1,76,1289791064,2337,27
1,1,139,1289791064,2339,0
1,1,75,1289791064,2337,9
1,1,43,1289791094,888,18
1,1,43,1289791100,2369,22
1,1,44,1289791100,2372,27
1,1,41,1289791100,2375,5
1,1,46,1289791100,2381,19
1,1,139,1289791100,2383,0
1,1,75,1289791105,3150,28
1,1,76,1289791105,3149,15
1,1,139,1289791105,3152,0
1,1,77,1289791105,3150,7
1,1,78,1289791105,3150,24
1,1,79,1289791116,2663,18
1,1,36,1289791116,2831,2
1,1,139,1289791116,2838,0
1,1,35,1289791116,2831,19
1,1,37,1289791116,2835,3
1,1,38,1289791116,2836,0
1,1,76,1289791134,2953,26
1,1,24,1289791144,1070,18
1,1,61,1289791181,2544,22
1,1,63,1289791181,2546,20
1,1,64,1289791181,2550,2
1,1,139,1289791181,2558,0
1,1,66,1289791181,2556,1
1,1,67,1289791200,2047,3
1,1,59,1289791201,3404,9
1,1,25,1289791208,2039,0
1,1,32,1289791208,2037,24
1,1,139,1289791208,2042,0
1,1,27,1289791208,2040,7
1,1,34,1289791208,2038,4
1,1,30,1289791208,2041,0
1,1,28,1289791208,2051,10
1,1,34,1289791208,2053,23
1,1,36,1289791208,2052,17
1,1,23,1289791214,2108,24
1,1,25,1289791214,2107,24
1,1,24,1289791214,2107,5
1,1,26,1289791214,2119,4
1,1,139,1289791214,2121,0
1,1,38,1289791227,2137,6
1,1,63,1289791238,9,17
1,1,61,1289791238,15,12
1,1,63,1289791238,16,27
1,1,6,1289791273,449,18
1,1,12,1289791291,681,27
1,1,11,1289791291,685,13
1,1,14,1289791291,686,23
1,1,58,1289791306,678,10
1,1,55,1289791306,685,20
1,1,139,1289791306,692,0
1,1,57,1289791306,687,24
1,1,60,1289791306,690,15
1,1,52,1289791311,2575,19
1,1,49,1289791311,2582,22
1,1,50,1289791311,2583,10
1,1,139,1289791311,2593,0
1,1,47,1289791311,2591,25
1,1,51,1289791311,2591,12
1,1,36,1289791344,2991,9
1,1,139,1289791344,2997,0
1,1,33,1289791344,2995,2
1,1,34,1289791344,2994,12
1,1,31,1289791344,2995,1
1,1,36,1289791344,3002,20
1,1,34,1289791344,3017,24
1,1,69,1289791370,3325,15
1,1,70,1289791370,3330,3
1,1,139,1289791370,3337,0
1,1,67,1289791370,3331,12
1,1,68,1289791370,3335,17
1,1,23,1289791373,1550,7
1,1,25,1289791373,1550,15
1,1,16,1289791373,1555,0
1,1,139,1289791373,1564,0
1,1,22,1289791373,1562,4
1,1,18,1289791373,1564,29
1,1,20,1289791373,1566,12
1,1,55,1289791381,3046,12
1,1,54,1289791381,3051,18
1,1,139,1289791381,3056,0
1,1,56,1289791381,3050,2
1,1,53,1289791381,3054,25
1,1,36,1289791408,1076,26
1,1,58,1289791419,1992,18
1,1,60,1289791419,1992,6
1,1,57,1289791419,1996,3
1,1,139,1289791419,2006,0
1,1,55,1289791419,2004,15
1,1,59,1289791419,2005,26
1,1,55,1289791457,2194,28
1,1,74,1289791459,3228,13
1,1,32,1289791468,1364,1
1,1,18,1289791477,2270,27
1,1,31,1289791489,2850,6
1,1,139,1289791489,2855,0
1,1,32,1289791489,2846,27
1,1,33,1289791489,2850,3
1,1,34,1289791489,2853,5
1,1,47,1289791491,2169,18
1,1,49,1289791491,2170,16
1,1,50,1289791491,2178,4
1,1,64,1289791504,1388,11
1,1,139,1289791504,1393,0
1,1,61,1289791504,1388,28
1,1,62,1289791504,1391,2
1,1,63,1289791504,1389,19
1,1,61,1289791505,2413,26
1,1,29,1289791509,54,19
1,1,18,1289791522,1244,3
1,1,70,1289791527,537,10
1,1,139,1289791527,540,0
1,1,71,1289791527,533,6
1,1,72,1289791527,534,4
1,1,69,1289791527,538,14
1,1,3,1289791535,2542,29
1,1,17,1289791552,3071,3
1,1,31,1289791567,1788,7
1,1,47,1289791573,1007,14
1,1,79,1289791573,1749,28
1,1,77,1289791573,1753,24
1,1,27,1289791579,1583,26
1,1,79,1289791596,615,28
1,1,31,1289791603,1130,12
1,1,30,1289791603,1136,23
1,1,32,1289791603,1135,5
1,1,139,1289791603,1144,0
1,1,29,1289791603,1142,9
1,1,61,1289791607,1507,3
1,1,55,1289791621,2697,29
1,1,139,1289791622,437,0
1,1,26,1289791622,428,16
1,1,27,1289791622,429,26
1,1,28,1289791622,435,15
1,1,25,1289791622,433,29
1,1,45,1289791638,3013,26
1,1,46,1289791638,3019,16
1,1,48,1289791638,3020,7
1,1,139,1289791638,3027,0
1,1,47,1289791638,3025,20
1,1,77,1289791650,3377,14
1,1,38,1289791656,300,6
1,1,78,1289791667,1567,23
1,1,53,1289791675,1240,9
1,1,56,1289791675,1241,1
1,1,54,1289791675,1243,9
1,1,139,1289791675,1253,0
1,1,55,1289791675,1251,21
1,1,38,1289791679,2785,22
1,1,139,1289791679,2790,0
1,1,36,1289791679,2788,25
1,1,39,1289791679,2784,20
1,1,41,1289791679,2785,14
1,1,41,1289791708,1440,2
1,1,27,1289791711,184,15
1,1,139,1289791711,195,0
1,1,28,1289791711,186,3
1,1,30,1289791711,191,23
1,1,29,1289791711,193,2
1,1,69,1289791725,3105,27
1,1,70,1289791725,3106,21
1,1,139,1289791725,3120,0
1,1,67,1289791725,3118,10
1,1,68,1289791725,3118,26
1,1,76,1289791771,375,14
1,1,58,1289791794,830,15
1,1,29,1289791800,1028,20
1,1,139,1289791800,1038,0
1,1,21,1289791800,1033,24
1,1,30,1289791800,1032,28
1,1,19,1289791800,1035,5
1,1,28,1289791800,1036,24
1,1,27,1289791800,1041,16
1,1,8,1289791815,1648,5
1,1,9,1289791815,1650,24
1,1,139,1289791815,1662,0
1,1,10,1289791815,1650,16
1,1,11,1289791815,1660,20
1,1,7,1289791815,1660,9
1,1,35,1289791817,2620,12
1,1,37,1289791817,2618,28
1,1,139,1289791817,2623,0
1,1,36,1289791817,2618,2
1,1,38,1289791817,2621,0
1,1,72,1289791822,3068,3
1,1,30,1289791825,537,24
1,1,71,1289791837,3055,13
1,1,80,1289791855,2855,17
1,1,79,1289791855,2858,27
1,1,77,1289791855,2863,27
1,1,139,1289791855,2870,0
1,1,78,1289791855,2868,5
1,1,6,1289791860,699,15
1,1,7,1289791860,699,8
1,1,139,1289791860,706,0
1,1,4,1289791860,704,17
1,1,9,1289791860,703,15
1,1,71,1289791864,3134,18
1,1,51,1289791876,3256,18
1,1,46,1289791913,2358,1
1,1,45,1289791913,2362,13
1,1,48,1289791913,2366,10
1,1,139,1289791913,2371,0
1,1,43,1289791913,2369,19
1,1,33,1289791925,3420,5
1,1,35,1289791925,3425,15
1,1,38,1289791925,3432,25
1,1,139,1289791925,3434,0
1,1,36,1289791925,3430,12
1,1,40,1289791934,2443,20
1,1,4,1289791941,721,26
1,1,69,1289791970,287,16
1,1,72,1289791970,290,14
1,1,139,1289791970,301,0
1,1,71,1289791970,296,13
1,1,70,1289791970,299,16
1,1,80,1289792006,1477,14
1,1,80,1289792006,1487,8
1,1,35,1289792028,307,29
1,1,40,1289792028,309,3
1,1,139,1289792028,318,0
1,1,33,1289792028,310,5
1,1,44,1289792028,309,10
1,1,38,1289792028,316,23
1,1,42,1289792028,322,2
1,1,14,1289792038,257,26
1,1,31,1289792055,303,18
1,1,51,1289792060,1376,23
1,1,53,1289792060,1376,1
1,1,55,1289792060,1376,22
1,1,49,1289792060,1376,26
1,1,75,1289792062,1784,21
1,1,74,1289792062,1788,13
1,1,139,1289792062,1792,0
1,1,76,1289792062,1787,3
1,1,73,1289792062,1790,25
1,1,31,1289792082,229,25
1,1,31,1289792086,1402,28
1,1,32,1289792086,1404,14
1,1,139,1289792086,1420,0
1,1,29,1289792086,1418,9
1,1,34,1289792086,1417,28
1,1,21,1289792103,3059,21
1,1,28,1289792116,2431,24
1,1,29,1289792116,2439,5
1,1,30,1289792116,2438,11
1,1,139,1289792116,2447,0
1,1,31,1289792116,2445,21
1,1,27,1289792116,2445,9
1,1,27,1289792124,1961,9
1,1,139,1289792124,1974,0
1,1,30,1289792124,1969,14
1,1,25,1289792124,1971,10
1,1,28,1289792124,1972,20
1,1,30,1289792124,1982,12
1,1,63,1289792136,1407,21
1,1,64,1289792136,1409,3
1,1,65,1289792136,1418,1
1,1,139,1289792136,1423,0
1,1,62,1289792136,1421,5
1,1,74,1289792154,1404,17
1,1,73,1289792154,1410,16
1,1,71,1289792154,1412,17
1,1,139,1289792154,1419,0
1,1,76,1289792154,1417,26
1,1,11,1289792189,502,5
1,1,10,1289792189,507,25
1,1,12,1289792189,513,11
1,1,17,1289792189,1017,2
1,1,45,1289792190,1817,24
1,1,15,1289792191,1967,5
1,1,16,1289792191,1971,8
1,1,139,1289792191,1977,0
1,1,18,1289792191,1971,25
1,1,17,1289792191,1975,15
1,1,4,1289792192,3520,12
1,1,49,1289792198,1561,22
1,1,51,1289792198,1567,13
1,1,139,1289792198,1575,0
1,1,52,1289792198,1571,11
1,1,54,1289792198,1573,12
1,1,29,1289792207,914,3
1,1,30,1289792207,917,7
1,1,139,1289792207,926,0
1,1,28,1289792207,918,17
1,1,27,1289792207,924,10
1,1,41,1289792223,18,9
1,1,30,1289792228,942,29
1,1,58,1289792239,3123,7
1,1,57,1289792239,3125,28
1,1,59,1289792239,3132,7
1,1,139,1289792239,3137,0
1,1,60,1289792239,3135,3
1,1,46,1289792241,1155,12
1,1,21,1289792247,2740,5
1,1,23,1289792273,1846,2
1,1,26,1289792273,1843,17
1,1,28,1289792273,1846,23
1,1,17,1289792273,1857,2
1,1,139,1289792273,1859,0
1,1,21,1289792273,1857,16
1,1,44,1289792274,3190,14
1,1,45,1289792274,3190,17
1,1,139,1289792274,3202,0
1,1,46,1289792274,3200,28
1,1,43,1289792274,3199,26
1,1,80,1289792275,726,27
1,1,78,1289792275,727,20
1,1,75,1289792275,734,8
1,1,77,1289792275,741,14
1,1,139,1289792275,742,0
1,1,73,1289792275,740,6
1,1,63,1289792279,1832,19
1,1,62,1289792279,1834,20
1,1,60,1289792279,1845,20
1,1,139,1289792279,1847,0
1,1,65,1289792279,1840,9
1,1,62,1289792279,1852,7
1,1,71,1289792284,265,20
1,1,74,1289792284,272,26
1,1,139,1289792284,278,0
1,1,69,1289792284,276,3
1,1,72,1289792284,276,22
1,1,74,1289792291,1215,20
1,1,4,1289792332,2311,6
1,1,7,1289792358,2410,24
1,1,72,1289792378,1646,0
1,1,36,1289792380,1721,12
1,1,35,1289792380,1723,29
1,1,37,1289792380,1724,12
1,1,139,1289792380,1734,0
1,1,38,1289792380,1732,27
1,1,10,1289792389,587,25
1,1,9,1289792389,593,5
1,1,10,1289792389,594,26
1,1,139,1289792389,603,0
1,1,7,1289792389,598,27
1,1,12,1289792389,601,8
1,1,49,1289792410,737,3
1,1,52,1289792410,737,0
1,1,139,1289792410,749,0
1,1,50,1289792410,746,25
1,1,51,1289792410,747,27
1,1,39,1289792436,910,18
1,1,40,1289792436,914,24
1,1,139,1289792436,922,0
1,1,38,1289792436,916,15
1,1,37,1289792436,920,1
1,1,13,1289792456,601,22
1,1,16,1289792456,604,2
1,1,139,1289792456,615,0
1,1,14,1289792456,613,13
1,1,15,1289792456,611,16
1,1,77,1289792481,3398,20
1,1,77,1289792481,3407,25
1,1,73,1289792500,4,26
1,1,74,1289792500,2,16
1,1,139,1289792500,18,0
1,1,72,1289792500,15,17
1,1,75,1289792500,16,14
1,1,21,1289792531,414,21
1,1,28,1289792541,2475,7
1,1,26,1289792541,2484,19
1,1,26,1289792541,2496,19
1,1,26,1289792541,2501,26
1,1,49,1289792593,529,5
1,1,36,1289792595,2528,28
1,1,139,1289792595,2538,0
1,1,33,1289792595,2532,13
1,1,35,1289792595,2534,28
1,1,34,1289792595,2536,29
1,1,78,1289792602,1521,18
1,1,75,1289792602,1531,6
1,1,77,1289792602,1529,9
1,1,139,1289792602,1536,0
1,1,80,1289792602,1534,0
1,1,4,1289792622,186,7
1,1,13,1289792622,189,1
1,1,6,1289792622,197,4
1,1,139,1289792622,199,0
1,1,11,1289792622,195,14
1,1,10,1289792622,200,7
1,1,24,1289792629,2451,11
1,1,25,1289792629,2452,28
1,1,23,1289792629,2456,11
1,1,139,1289792629,2464,0
1,1,26,1289792629,2462,28
1,1,78,1289792680,1398,10
1,1,79,1289792680,1399,25
1,1,139,1289792680,1409,0
1,1,77,1289792680,1405,16
1,1,80,1289792680,1407,8
1,1,19,1289792683,2067,15
1,1,34,1289792688,2619,23
1,1,139,1289792688,2626,0
1,1,35,1289792688,2616,25
1,1,36,1289792688,2619,27
1,1,33,1289792688,2624,1
1,1,62,1289792704,2029,23
1,1,30,1289792724,992,19
1,1,31,1289792724,996,4
1,1,139,1289792724,1001,0
1,1,29,1289792724,997,1
1,1,32,1289792724,999,24
1,1,67,1289792749,2091,18
1,1,69,1289792749,2091,18
1,1,139,1289792749,2104,0
1,1,68,1289792749,2099,21
1,1,70,1289792749,2102,2
1,1,67,1289792772,2752,14
1,1,68,1289792772,2751,0
1,1,70,1289792772,2763,7
1,1,79,1289792773,3509,28
1,1,78,1289792773,3515,15
1,1,36,1289792773,3511,19
1,1,80,1289792773,3510,24
1,1,139,1289792773,3520,0
1,1,33,1289792773,3518,9
1,1,77,1289792773,3519,5
1,1,75,1289792773,3523,2
1,1,34,1289792773,3518,14
1,1,79,1289792773,3524,7
1,1,35,1289792773,3526,7
1,1,31,1289792773,3524,5
1,1,59,1289792828,2008,26
1,1,60,1289792828,2008,22
1,1,58,1289792828,2013,27
1,1,25,1289792837,3039,0
1,1,2,1289792854,1754,7
1,1,1,1289792854,1759,11
1,1,41,1289792887,1614,22
1,1,40,1289792887,1619,0
1,1,139,1289792887,1628,0
1,1,42,1289792887,1621,9
1,1,39,1289792887,1626,17
1,1,45,1289792921,2859,11
1,1,12,1289792939,3133,0
1,1,41,1289792949,1389,23
1,1,39,1289792949,1392,1
1,1,139,1289792949,1399,0
1,1,40,1289792949,1391,27
1,1,42,1289792949,1397,28
1,1,55,1289792950,3395,15
1,1,4,1289792967,876,10
1,1,21,1289792984,2407,8
1,1,6,1289793003,1071,20
1,1,6,1289793003,1078,22
1,1,6,1289793003,1089,6
1,1,7,1289793021,667,0
1,1,15,1289793026,1994,5
1,1,78,1289793045,419,2
1,1,77,1289793045,419,3
1,1,75,1289793045,428,24
1,1,139,1289793045,430,0
1,1,76,1289793045,428,27
1,1,17,1289793050,1783,23
1,1,24,1289793058,2155,3
1,1,36,1289793073,591,21
1,1,15,1289793083,2238,11
1,1,16,1289793083,2241,15
1,1,139,1289793083,2248,0
1,1,18,1289793083,2242,27
1,1,17,1289793083,2246,9
1,1,25,1289793093,2195,2
1,1,75,1289793105,161,17
1,1,75,1289793105,169,16
1,1,9,1289793119,3241,17
1,1,10,1289793119,3243,11
1,1,7,1289793119,3247,27
1,1,55,1289793147,865,17
1,1,54,1289793147,874,14
1,1,139,1289793147,881,0
1,1,56,1289793147,870,14
1,1,57,1289793147,879,22
1,1,33,1289793153,1549,20
1,1,7,1289793153,3288,18
1,1,64,1289793166,2062,19
1,1,5,1289793173,3441,23
1,1,7,1289793173,3440,27
1,1,10,1289793173,3448,12
1,1,139,1289793173,3456,0
1,1,8,1289793173,3454,2
1,1,12,1289793173,3463,21
1,1,20,1289793184,3014,26
1,1,19,1289793203,1406,1
1,1,25,1289793211,33,18
1,1,59,1289793215,2912,27
1,1,60,1289793215,2914,0
1,1,139,1289793215,2920,0
1,1,57,1289793215,2918,15
1,1,58,1289793215,2917,25
1,1,49,1289793221,1336,7
1,1,60,1289793232,1053,26
1,1,59,1289793232,1058,21
1,1,57,1289793232,1060,27
1,1,139,1289793232,1067,0
1,1,58,1289793232,1065,29
1,1,7,1289793254,1077,15
1,1,58,1289793267,933,29
1,1,68,1289793279,2071,15
1,1,70,1289793279,2079,21
1,1,65,1289793279,2083,9
1,1,139,1289793279,2085,0
1,1,67,1289793279,2080,7
1,1,22,1289793288,2886,25
1,1,21,1289793288,2889,4
1,1,24,1289793288,2901,1
1,1,139,1289793288,2903,0
1,1,19,1289793288,2900,5
1,1,49,1289793293,3437,20
1,1,50,1289793293,3441,12
1,1,51,1289793293,3451,7
1,1,65,1289793310,1247,17
1,1,43,1289793311,42,6
1,1,45,1289793311,49,16
1,1,42,1289793311,49,6
1,1,139,1289793311,58,0
1,1,44,1289793311,56,2
1,1,50,1289793313,1202,3
1,1,69,1289793314,2966,0
1,1,71,1289793314,2972,24
1,1,139,1289793314,2981,0
1,1,72,1289793314,2975,13
1,1,74,1289793314,2979,28
1,1,2,1289793326,2416,27
1,1,16,1289793336,407,6
1,1,31,1289793337,1215,4
1,1,34,1289793337,1220,20
1,1,139,1289793337,1227,0
1,1,32,1289793337,1223,6
1,1,33,1289793337,1225,1
1,1,14,1289793337,1440,27
1,1,13,1289793337,1446,5
1,1,11,1289793337,1450,5
1,1,139,1289793337,1455,0
1,1,16,1289793337,1453,16
1,1,44,1289793398,1496,22
1,1,43,1289793403,572,11
1,1,76,1289793410,160,24
1,1,7,1289793426,2265,19
1,1,61,1289793431,241,11
1,1,62,1289793431,242,24
1,1,139,1289793431,256,0
1,1,63,1289793431,254,27
1,1,64,1289793431,253,24
1,1,31,1289793455,2058,23
1,1,34,1289793455,2062,23
1,1,54,1289793489,619,26
1,1,20,1289793491,807,19
1,1,35,1289793495,3035,2
1,1,36,1289793495,3036,27
1,1,34,1289793495,3047,19
1,1,11,1289793519,740,17
1,1,37,1289793526,335,26
1,1,39,1289793532,326,14
1,1,52,1289793545,1938,16
1,1,14,1289793550,1749,5
1,1,68,1289793570,2616,12
1,1,23,1289793572,2368,9
1,1,26,1289793575,1820,3
1,1,26,1289793575,1834,11
1,1,16,1289793578,1367,12
1,1,43,1289793584,375,6
1,1,7,1289793601,1050,13
1,1,8,1289793601,1050,0
1,1,139,1289793601,1065,0
1,1,5,1289793601,1063,15
1,1,6,1289793601,1062,6
1,1,41,1289793605,461,25
1,1,3,1289793609,1240,14
1,1,12,1289793624,1555,4
1,1,139,1289793624,1564,0
1,1,13,1289793624,1555,12
1,1,11,1289793624,1562,28
1,1,14,1289793624,1559,24
1,1,12,1289793624,1571,8
1,1,18,1289793632,1073,29
1,1,20,1289793632,1071,24
1,1,139,1289793632,1084,0
1,1,15,1289793632,1081,12
1,1,17,1289793632,1082,22
1,1,27,1289793632,3200,10
1,1,19,1289793646,2213,25
1,1,20,1289793646,2215,9
1,1,22,1289793646,2222,25
1,1,139,1289793646,2227,0
1,1,18,1289793646,2227,29
1,1,20,1289793646,2222,20
1,1,21,1289793646,2225,19
1,1,4,1289793660,1472,27
1,1,1,1289793660,1475,28
1,1,139,1289793660,1487,0
1,1,2,1289793660,1475,21
1,1,3,1289793660,1485,22
1,1,79,1289793673,34,23
1,1,70,1289793687,3023,12
1,1,69,1289793687,3028,13
1,1,139,1289793687,3036,0
1,1,71,1289793687,3030,15
1,1,72,1289793687,3034,29
1,1,1,1289793691,3042,21
1,1,2,1289793691,3045,17
1,1,4,1289793691,3051,17
1,1,139,1289793691,3057,0
1,1,2,1289793691,3053,8
1,1,3,1289793691,3055,29
1,1,2,1289793722,1506,8
1,1,2,1289793722,1519,3
1,1,15,1289793744,2442,17
1,1,18,1289793744,2446,11
1,1,139,1289793744,2454,0
1,1,16,1289793744,2447,16
1,1,17,1289793744,2452,4
1,1,48,1289793768,2990,1
1,1,2,1289793808,2527,14
1,1,3,1289793808,2529,3
1,1,139,1289793808,2537,0
1,1,4,1289793808,2533,5
1,1,1,1289793808,2535,11
1,1,4,1289793808,2539,7
1,1,77,1289793865,2257,28
1,1,24,1289793871,777,9
1,1,77,1289793888,1887,23
1,1,47,1289793889,1192,3
1,1,56,1289793889,1192,5
1,1,139,1289793889,1200,0
1,1,45,1289793889,1195,29
1,1,54,1289793889,1198,25
1,1,41,1289793889,1204,2
1,1,45,1289793889,1202,5
1,1,50,1289793889,1205,10
1,1,59,1289793890,79,27
1,1,39,1289793904,2566,17
1,1,70,1289793910,3532,2
1,1,55,1289793922,404,16
1,1,54,1289793922,411,7
1,1,139,1289793922,418,0
1,1,56,1289793922,411,3
1,1,57,1289793922,416,29
1,1,13,1289793928,1803,22
1,1,54,1289793951,2235,11
1,1,53,1289793951,2238,19
1,1,52,1289793951,2249,13
1,1,139,1289793951,2251,0
1,1,55,1289793951,2248,15
1,1,3,1289793955,2906,9
1,1,4,1289793955,2906,16
1,1,5,1289793955,2908,16
1,1,139,1289793955,2917,0
1,1,2,1289793955,2915,5
1,1,16,1289793966,1249,8
1,1,51,1289793979,2291,3
1,1,52,1289793979,2296,26
1,1,139,1289793979,2303,0
1,1,53,1289793979,2297,19
1,1,50,1289793979,2301,19
1,1,53,1289793999,1646,25
1,1,56,1289793999,1645,23
1,1,54,1289793999,1655,4
1,1,139,1289793999,1658,0
1,1,55,1289793999,1656,22
1,1,65,1289794009,2511,19
1,1,41,1289794034,2874,27
1,1,42,1289794034,2878,25
1,1,139,1289794034,2889,0
1,1,40,1289794034,2882,29
1,1,41,1289794034,2881,14
1,1,39,1289794034,2887,28
1,1,58,1289794061,3087,1
1,1,57,1289794061,3088,5
1,1,139,1289794061,3096,0
1,1,59,1289794061,3093,14
1,1,60,1289794061,3094,17
1,1,14,1289794071,1654,10
1,1,13,1289794071,1661,5
1,1,139,1289794071,1668,0
1,1,12,1289794071,1666,12
1,1,15,1289794071,1666,10
1,1,42,1289794145,1164,23
1,1,43,1289794145,1168,6
1,1,41,1289794145,1173,26
1,1,139,1289794145,1178,0
1,1,44,1289794145,1176,9
1,1,53,1289794184,1667,2
1,1,27,1289794186,3218,14
1,1,36,1289794228,846,23
1,1,50,1289794235,2255,9
1,1,68,1289794265,3245,2
1,1,67,1289794265,3249,12
1,1,70,1289794265,3253,11
1,1,69,1289794265,3257,14
1,1,139,1289794265,3259,0
1,1,79,1289794291,3026,27
1,1,50,1289794307,2267,4
1,1,74,1289794392,292,16
1,1,71,1289794392,296,9
1,1,68,1289794401,22,21
1,1,35,1289794401,974,25
1,1,72,1289794402,2010,2
1,1,19,1289794414,733,24
1,1,15,1289794427,543,10
1,1,50,1289794428,1303,29
1,1,52,1289794428,1304,16
1,1,54,1289794428,1304,13
1,1,32,1289794429,3417,23
1,1,31,1289794466,564,16
1,1,32,1289794466,563,5
1,1,29,1289794466,569,8
1,1,139,1289794466,572,0
1,1,30,1289794466,570,27
1,1,44,1289794491,2012,12
1,1,54,1289794519,2904,19
1,1,29,1289794530,2015,9
1,1,64,1289794538,33,27
1,1,9,1289794544,759,24
